path	status	reason
public/af_icons/interface_essential/arrow-shrink-diagonal-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-shrink.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-transfer-diagonal-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-transfer-diagonal-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-transfer-diagonal-3.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-up-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/arrow-up-dashed-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/ascending-number-order.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/attribution.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/blank-calendar.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/blank-notepad.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/block-bell-notification.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/bomb.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/bookmark.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/braces-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/brightness-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/brightness-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/brightness-3.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/broken-link-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/bullet-list.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/calendar-add.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/calendar-edit.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/calendar-jump-to-date.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/calendar-star.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/celsius.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/check-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/check.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/circle-clock.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/clipboard-add.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/clipboard-check.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/clipboard-remove.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/cloud.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/cog.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/color-palette.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/color-picker.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/color-swatches.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/cone-shape.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/convert-PDF-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/copy-paste.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/creative-commons.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/crop-selection.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/crown.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/customer-support-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/cut.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/dark-dislay-mode.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/dashboard-3.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/dashboard-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/delete-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/descending-number-order.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/disable-bell-notification.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/disable-heart.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/division-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/download-box-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/download-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/download-computer.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/download-file.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/empty-clipboard.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/equal-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/expand-horizontal-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/expand-window-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/expand.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/face-scan-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/factorial.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fahrenheit.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fastforward-clock.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/file-add-alternate.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/file-delete-alternate.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/file-remove-alternate.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/filter-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fingerprint-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fingerprint-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fist.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/fit-to-height-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/flip-vertical-arrow-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/flip-vertical-circle-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/flip-vertical-square-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/folder-add.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/folder-check.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/folder-delete.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/front-camera.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/gif-format.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/give-gift.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/glasses.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/half-star-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hand-cursor.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hand-grab.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/heading-1-paragraph-styles-heading.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/heading-2-paragraph-styles-heading.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/heading-3-paragraph-styles-heading.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/heart.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/help-chat-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/help-question-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-10.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-13.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-14.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-4.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/hierarchy-7.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/home-3.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/home-4.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/horizontal-menu-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/humidity-none.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/image-blur.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/image-saturation.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/information-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/input-box.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/insert-side.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/insert-top-left.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/insert-top-right.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/invisible-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/invisible-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/jump-object.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/key.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/keyhole-lock-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/lasso-tool.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layers-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layers-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layout-window-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layout-window-11.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layout-window-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/layout-window-8.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/lightbulb.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/like-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/link-chain.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/live-video.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/lock-rotation.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/login-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/logout-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/loop-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/magic-wand-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/magnifying-glass-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/magnifying-glass.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/manual-book.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/megaphone-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/minimize-window-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/moon-cloud.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/move-left.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/move-right.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/multiple-file-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/music-folder-song.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/new-file.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/new-folder.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/new-sticky-note.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/not-equal-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/ok-hand.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/one-finger-drag-horizontal.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/one-finger-drag-vertical.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/one-finger-hold.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/one-finger-tap.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/open-book.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/open-umbrella.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/padlock-square-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/page-setting.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paint-bucket.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paint-palette.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paintbrush-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paintbrush-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paperclip-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/paragraph.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-divide.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-exclude.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-intersect.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-merge.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-minus-front-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-trim.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pathfinder-union.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/peace-hand.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pen-3.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pen-draw.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pen-tool.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pencil.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pentagon.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pi-symbol-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pictures-folder-memories.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/podium.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/polygon.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/praying-hand.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/projector-board.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/pyramid-shape.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/quotation-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/radioactive-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/rain-cloud.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/recycle-bin-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/ringing-bell-notification.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/rock-and-roll-hand.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/rotate-angle-45.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/round-cap.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/satellite-dish.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/scanner.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/search-visual.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/select-circle-area-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/share-link.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shield-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shield-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shield-check.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shield-cross.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shrink-horizontal-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/shuffle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/sigma.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/skull-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/sleep.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/snow-flake.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/sort-descending.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/spiral-shape.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/split-vertical.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/spray-paint.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/square-brackets-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/square-cap.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/square-clock.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/square-root-x-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/star-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/star-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/star-badge.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/straight-cap.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/subtract-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/subtract-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/subtract-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/sun-cloud.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/synchronize-disable.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/synchronize-warning.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/table-lamp-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/tag.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/text-flow-rows.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/text-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/text-style.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/thermometer.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/trending-content.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/trophy.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/two-finger-drag-hotizontal.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/two-finger-tap.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/underline-text-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/upload-box-1.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/upload-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/upload-computer.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/upload-file.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-add-plus.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-check-validate.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-circle-single.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-identifier-card.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-multiple-circle.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-multiple-group.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-profile-focus.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-protection-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-remove-subtract.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-single-neutral-male.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/user-sync-online-in-person.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/vertical-slider-square.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/video-swap-camera.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/visible.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/voice-scan-2.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/waning-cresent-moon.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/warning-octagon.svg	asset	binary or font asset, not executable logic
public/af_icons/interface_essential/warning-triangle.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-oval-notification.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-oval-smiley-1.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-oval-smiley-2.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-oval.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-square-block.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-square-question.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-square-warning.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-square-write.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-text-square.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-bubble-typing-oval.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/chat-two-bubbles-oval.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/discussion-converstion-reply.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/happy-face.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-block.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-favorite-heart.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-favorite.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-lock.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-tray-1.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/inbox-tray-2.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/mail-incoming.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/mail-search.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/mail-send-email-message.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/mail-send-envelope.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/mail-send-reply-all.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/sad-face.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/send-email.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/sign-at.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/sign-hashtag.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-angry.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-cool.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-crying-1.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-cute.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-drool.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-emoji-kiss-nervous.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-emoji-terrified.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-grumpy.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-happy.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-in-love.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-kiss.svg	asset	binary or font asset, not executable logic
public/af_icons/mail/smiley-laughing-3.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/airplane.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/airport-plane-transit.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/airport-plane.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/airport-security.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/anchor.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/baggage.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/beach.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/bicycle-bike.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/braille-blind.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/bus.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/camping-tent.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/cane.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/capitol.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/car-battery-charging.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/car-taxi-1.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/city-hall.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/compass-navigator.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/crutch.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/dangerous-zone-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/earth-1.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/earth-airplane.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/emergency-exit.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/fire-alarm-2.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/fire-extinguisher-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/gas-station-fuel-petroleum.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hearing-deaf-1.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hearing-deaf-2.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/high-speed-train-front.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hot-spring.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-air-conditioner.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-bed-2.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-laundry.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-one-star.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-shower-head.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/hotel-two-star.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/information-desk-customer.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/information-desk.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/iron.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/ladder.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/lift-disability.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/lift.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/location-compass-1.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/location-pin-3.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/location-pin-disabled.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/location-target-1.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/lost-and-found.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/man-symbol.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/map-fold.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/navigation-arrow-off.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/navigation-arrow-on.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/parking-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/parliament.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/passport.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/pet-paw.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/pets-allowed.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/pool-ladder.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/rock-slide.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/sail-ship.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/school-bus-side.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/smoke-detector.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/smoking-area.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/snorkle.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/steering-wheel.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/street-road.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/street-sign.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/take-off.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/toilet-man.svg	asset	binary or font asset, not executable logic
public/af_icons/map_travel/toilet-sign-man-woman-2.svg	asset	binary or font asset, not executable logic
